TIPO ;DATA;ATOS NORMATIVOS;DESCRIÇÂO;LEIS;LINK
Terras Devolutas e Cadeia Dominial;30/07/2015;INSTRUÇÃO NORMATIVA N° 83, DE 30 DE JULHO DE 2015.;Estabelece diretrizes básicas para as ações de obtenção de imóveis rurais para assentamento de trabalhadores rurais. Art. 4° a 7°;INSTRUÇÃO NORMATIVA N° 83;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_83_2015.pdf
Terras Devolutas e Cadeia Dominial;07/08/2010;NORMA DE EXECUÇÃO Nº 95, DE 7 DE AGOSTO DE 2010. (REVOGADA);Estabelece procedimentos administrativos e técnicos nas ações de obtenção de terras para assentamento de trabalhadores rurais. Revogada pela IN n° 81. Art. 6°;NORMA DE EXECUÇÃO Nº 95;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_95-2010_proc_tec_acoes_de_obtencao_revogada_in_no_81_14.pdf
Terras Devolutas e Cadeia Dominial;31/12/2013;PORTARIA CONJUNTA 21/2013 PGF/INCRA/TDA;Disciplina os procedimentos a serem adotados pelos órgãos de execução da Procuradoria-Geral Federal quando da análise jurídica da decisão judicial que determina a emissão ou o cancelamento dos Títulos da Dívida Agrária complementares.;PORTARIA CONJUNTA 21/2013 PGF/INCRA/TDA;file:///D:/Usu%C3%83%C2%A1rios/lais.alves/Downloads/pt_conjunta_n__21_-_2013_-_tdas_complementares%20(2).pdf
Titulação de Lotes da Reforma Agrária;31/01/1988;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988;Art. 188 e 189;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988;http://www.planalto.gov.br/ccivil_03/constituicao/constituicao.htm
Titulação de Lotes da Reforma Agrária;28/02/1967;DECRETO-LEI Nº 271, DE 28 DE FEVEREIRO DE 1967.;Concessão de Direito Real de Uso Art. 7;DECRETO-LEI Nº 271;http://www.planalto.gov.br/ccivil_03/Decreto-Lei/Del0271.htm
Titulação de Lotes da Reforma Agrária;25/02/1993;LEI Nº 8.629, DE 25 DE FEVEREIRO DE 1993.;"Dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal. Art.16;17;18, 18-A, 18-B, 21;22, 26, 26-A, 26-B";LEI Nº 8.629;http://www.planalto.gov.br/ccivil_03/LEIS/L8629.htm
Titulação de Lotes da Reforma Agrária;15/05/1998;LEI Nº 9.636, DE 15 DE MAIO DE 1998.;Concessão de Direito Real de Uso. Art. 18;LEI Nº 9.636;http://www.planalto.gov.br/ccivil_03/leis/l9636.htm
Titulação de Lotes da Reforma Agrária;15/03/2018;DECRETO Nº 9.311, DE 15 DE MARÇO DE 2018;Regulamenta a Lei nº 8.629, de 25 de fevereiro de 1993, e a Lei nº 13.001, de 20 de junho de 2014, para dispor sobre o processo de seleção, permanência e titulação das famílias beneficiárias do Programa Nacional de Reforma Agrária. Art. 3º, 15 a 41, 44 e 45;DECRETO Nº 9.311;http://www.planalto.gov.br/ccivil_03/_Ato2015-2018/2018/Decreto/D9311.htm
Titulação de Lotes da Reforma Agrária;24/02/2006;INSTRUÇÃO NORMATIVA N° 30, DE 24 DE FEVEREIRO DE 2006. (REVOGADA);Procedimento administrativo para transferência de domínio, em caráter provisório ou definitivo, de imóveis rurais em projetos de assentamento de reforma agrária em terras públicas de domínio do Incra ou da União. Revogada pela Instrução Normativa N° 97 de 17 de dezembro de 2018.;INSTRUÇÃO NORMATIVA N° 30;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_30-2006_transferencia_de_dominio.pdf
Titulação de Lotes da Reforma Agrária;16/09/2008;INSTRUÇÃO NORMATIVA N° 48, DE 16 DE SETEMBRO DE 2008.;Dispõe sobre o procedimento administrativo de ratificação das alienações e concessões de terras devo lutas feitas pelos Estados na faixa de fronteira.;INSTRUÇÃO NORMATIVA N° 48;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_48-2008_alienacao_e_concessao_terras_faixa_de_fronteira_revogada_in_no_63_10.pdf
Titulação de Lotes da Reforma Agrária;28/03/2017;INSTRUÇÃO NORMATIVA N° 87, DE 28 DE MARÇO DE 2017. (REVOGADA);Institui a Planilha de Preços Referenciais para fins de titulação de projetos de assentamento, de que trata o artigo 18 da Lei n° 8.629/93, e na regularização fundiária, de que trata o artigo 12 da lei 11.952/09. Em anexo a Resolução Incra/CD/09/2017 e a Portaria Incra/P/199/2017. Revogada pela Instrução Normativa 90/2018.;INSTRUÇÃO NORMATIVA N° 87;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_87_2017.pdf
Titulação de Lotes da Reforma Agrária;03/04/2018;INSTRUÇÃO NORMATIVA Nº 90, DE 3 DE ABRIL DE 2018.;Institui a Pauta de Valores de Terra Nua para fins de titulação de projetos de assentamento, de que trata o art. 18, § 5º da Lei 8.629/1993, e na regularização fundiária, de que trata o art. 12, § 1º da Lei 11.952/2009.;INSTRUÇÃO NORMATIVA Nº 90;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_90_2018.pdf
Titulação de Lotes da Reforma Agrária;17/12/2018;INSTRUÇÃO NORMATIVA Nº 97, DE 17 DE DEZEMBRO DE 2018;Normatiza os procedimentos administrativos para titulação de imóveis rurais em Projetos de Assentamento de Reforma Agrária, criados em terras de domínio ou posse do Incra ou da União, bem como verificação das condições de permanência e de regularização de beneficiário no Programa Nacional de Reforma Agrária (PNRA),;INSTRUÇÃO NORMATIVA Nº 97;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_97_2018_0.pdf
Titulação de Lotes da Reforma Agrária;06/04/2001;NORMA DE EXECUÇÃO Nº 08 DE 6 DE ABRIL DE 2001. (REVOGADA);Dispõe sobre o procedimento administrativo para alienação de imóveis rurais em projetos de assentamento de reforma agrária, e regularização fundiária em terras públicas de domínio do INCRA e da União. Revogada pela Norma de Execução Nº 29.;NORMA DE EXECUÇÃO Nº 08 ;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_08-2001_alienacao_imoveis_rurais.pdf
Titulação de Lotes da Reforma Agrária;12/09/2014;NORMA DE EXECUÇÃO Nº 112, DT/ DE 12 DE SETEMBRO DE 2014.;Aprova o Módulo V do Manual de Obtenção de Terras.;NORMA DE EXECUÇÃO Nº 112;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_112_2014.pdf
TDA e Precatórios;31/01/1988;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988;Art.100 e 184;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988;http://www.planalto.gov.br/ccivil_03/constituicao/constituicao.htm
TDA e Precatórios;30/11/1964;LEI Nº 4.504, DE 30 DE NOVEMBRO DE 1964;Dispõe sobre o Estatuto da Terra, e dá outras providências. Art. 31, 105 e 106;LEI Nº 4.504;http://www.planalto.gov.br/ccivil_03/leis/L4504.htm
TDA e Precatórios;01/03/1991;LEI Nº 8.177, DE 1 DE MARÇO DE 1991.;Estabelece regras para a desindexação da economia e dá outras providências. Art. 5°;LEI Nº 8.177;http://www.planalto.gov.br/ccivil_03/LEIS/L8177.htm
TDA e Precatórios;25/02/1993;LEI Nº 8.629, DE 25 DE FEVEREIRO DE 1993.;Dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal. Art. 5º;LEI Nº 8.629;http://www.planalto.gov.br/CCIVIL_03/LEIS/L8629.htm
TDA e Precatórios;29/06/2009;LEI Nº 11.960, DE 29 DE JUNHO DE 2009.;Altera e acresce dispositivos às Leis nos 9.639, de 25 de maio de 1998, e 11.196, de 21 de novembro de 2005, para dispor sobre parcelamento de débitos de responsabilidade dos Municípios.;LEI Nº 11.960;http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11960.htm
TDA e Precatórios;26/12/2016;LEI Nº 13.408, DE 26 DE DEZEMBRO DE 2016.;Dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2017 e dá outras providências.;LEI Nº 13.408;http://www.planalto.gov.br/ccivil_03/_Ato2015-2018/2016/Lei/L13408.htm
TDA e Precatórios;24/06/1992;DECRETO N° 578, DE 24 DE JUNHO DE 1992;Dá nova regulamentação ao lançamento dos Títulos da Dívida Agrária.;DECRETO N° 578;http://www.planalto.gov.br/ccivil_03/decreto/D0578.htm
TDA e Precatórios;05/01/1998;DECRETO Nº 2.451, DE 5 DE JANEIRO DE 1998.;Dispõe sobre a compatibilização entre a realização da receita e a execução da despesa, sobre a programação orçamentária e financeira do Poder Executivo para o exercício de 1998, e dá outras providências. Art. 15;DECRETO Nº 2.451;http://www.planalto.gov.br/ccivil_03/decreto/1998/D2551.htm
TDA e Precatórios;07/07/1995;INSTRUÇÃO NORMATIVA CONJUNTA Nº 01, DE 07 DE JULHO DE 1995/INCRA/STN.;Estabelece normas para o lançamento dos Títulos da Dívida Agrária – TDA.;INSTRUÇÃO NORMATIVA CONJUNTA Nº 01;https://lex.com.br/legis_27601325_INSTRUCAO_NORMATIVA_CONJUNTA_N_1_DE_12_DE_JANEIRO_DE_2018.aspx
TDA e Precatórios;25/06/1997;INSTRUÇÃO NORMATIVA N° 3, DE 25 DE 25 DE JUNHO 1997.;Autoriza as Procuradorias da União a não proporem ações e a desistirem das ações em curso e respectivos recursos, até o valor declarado, e dá outras providências.;INSTRUÇÃO NORMATIVA N° 3;http://www.agu.gov.br/atos/detalhe/9724
TDA e Precatórios;31/05/2001;NORMA DE EXECUÇÃO Nº 14, DE 31 DE MAIO DE 2001. (REVOGADA);Estabelece procedimentos técnicos e administrativos para o pagamento de precatórios e o lançamento complementar de Títulos da Dívida Agrária. Revogada pelas Normas de Execução 74/2008 e 75/2008.;NORMA DE EXECUÇÃO Nº 14;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_14-2001_pgto_de_precatorios_e_lancamento_tda.pdf
TDA e Precatórios;25/06/2008;NORMA DE EXECUÇÃO Nº 74, DE 25 DE JUNHO DE 2008.;Dispõe sobre os procedimentos para a análise de legitimidade de pagamentos decorrentes de decisões judiciais por meio de Precatórios e Requisições de Pequeno Valor (RPVs).;NORMA DE EXECUÇÃO Nº 74;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_74-2008_analise_legitimidade_rpvs.pdf
TDA e Precatórios;25/06/2008;NORMA DE EXECUÇÃO Nº 75, DE 25 DE JUNHO DE 2008.;Dispõe sobre a análise jurídica do procedimento para lançamento de Títulos da Dívida Agrária (TDA) complementares e seu cancelamento, em decorrência de decisões judiciais.;NORMA DE EXECUÇÃO Nº 75;http://www.incra.gov.br/sites/default/files/uploads/legislacao/norma-execucao/ne_75-2008_analise_juridica_lanc_tda.pdf
TDA e Precatórios;25/02/2008;PORTARIA N° 203, DE 25 DE FEVEREIRO DE 2008. (REVOGADA);Regulamenta os procedimentos a serem adotados na análise e acompanhamento dos pagamentos decorrentes de decisões judiciais. Revogada pela Portaria n° 861/2010 PGF.;PORTARIA N° 203;https://www.agu.gov.br/atos/detalhe/26502
TDA e Precatórios;27/10/2010;PORTARIA Nº 861, DE 27 DE OUTUBRO DE 2010.;Disciplina os procedimentos a serem adotados pelos órgãos de execução da Procuradoria-Geral Federal quando da expedição de precatórios ou requisições de pequeno valor. Alterado o PAR-ÚNICO do ART-1º e o PAR-1º do Art-2º pela PRT-690/2011 (PGF) DOU I 18.8.2011.;PORTARIA Nº 861;https://www.agu.gov.br/atos/detalhe/260166
TDA e Precatórios;11/08/2016;PORTARIA CONJUNTA Nº 21, DE 26 DE FEVEREIRO DE 2013;Disciplina os procedimentos a serem adotados pelos órgãos de execução da Procuradoria-Geral Federal quando da análise jurídica da decisão judicial que determina a emissão ou o cancelamento dos Títulos da Dívida Agrária complementares.;PORTARIA CONJUNTA Nº 21;file:///D:/Usu%C3%83%C2%A1rios/lais.alves/Downloads/pt_conjunta_n__21_-_2013_-_tdas_complementares.pdf
TDA e Precatórios;26/02/2013;PORTARIA Nº 558, DE 11 DE AGOSTO DE 2016.;Disciplina os procedimentos a serem adotados pelos órgãos de execução da Procuradoria-Geral Federal quando da expedição de precatórios ou requisições de pequeno valor.;PORTARIA Nº 558;https://www.jusbrasil.com.br/diarios/123227707/dou-secao-1-19-08-2016-pg-2
TDA e Precatórios;01/04/2009;ORIENTAÇÃO NORMATIVA Nº 3, DE 1º DE ABRIL DE 2009.;Indexação: Contrato. Prorrogação. Ajuste. Vigência. Solução de continuidade. Extinção.;ORIENTAÇÃO NORMATIVA Nº 3;http://www.agu.gov.br/atos/detalhe/189164
ADJUDICAÇÃO DE IMÓVEIS;09/11/2011;PORTARIA N° 514/AGU DE 9 DE NOVEMBRO DE 2011.;Regulamenta o procedimento de adjudicação de bens imóveis em ações judiciais propostas pela União e pelas Autarquias e Fundações Públicas Federais.;PORTARIA N° 514/AGU ;http://www.agu.gov.br/atos/detalhe/391423
ADJUDICAÇÃO DE IMÓVEIS;26/02/2013;PORTARIA CONJUNTA Nº 21, DE 26 DE FEVEREIRO DE 2013.;Regulamenta o procedimento de adjudicação de imóveis rurais em favor do Programa Nacional de Reforma Agrária em execuções propostas pela União ou por Autarquias e Fundações Públicas Federais.;PORTARIA CONJUNTA Nº 21;file:///D:/Usu%C3%83%C2%A1rios/lais.alves/Downloads/pt_conjunta_n__21_-_2013_-_tdas_complementares.pdf
ADJUDICAÇÃO DE IMÓVEIS;10/12/2015;PORTARIA CONJUNTA N° 4, DE 10 DE DEZEMBRO DE 2015.;Constitui Grupo de Trabalho para a avaliação, desenvolvimento e gestão de instrumentos e estratégias voltadas para a recuperação de créditos públicos federais por meio da adjudicação e arrematação de imóveis rurais - GAdjudicação.;PORTARIA CONJUNTA N° 4;https://www.jusbrasil.com.br/diarios/106138151/dou-secao-1-11-12-2015-pg-32
AGRICULTURA FAMILIAR;24/07/2006;LEI Nº 11.326, DE 24 DE JULHO DE 2006.;Estabelece as diretrizes para a formulação da Política Nacional da Agricultura Familiar e Empreendimentos Familiares Rurais.;LEI Nº 11.326;http://www.planalto.gov.br/ccivil_03/_Ato2004-2006/2006/Lei/L11326.htm
AGRICULTURA FAMILIAR;31/05/2017;DECRETO Nº 9.064, DE 31 DE MAIO DE 2017.;Dispõe sobre a Unidade Familiar de Produção Agrária, institui o Cadastro Nacional da Agricultura Familiar e regulamenta a Lei nº 11.326, de 24 de julho de 2006, que estabelece as diretrizes para a formulação da Política Nacional da Agricultura Familiar e empreendimentos familiares rurais.;DECRETO Nº 9.064;http://www.planalto.gov.br/ccivil_03/_Ato2015-2018/2017/Decreto/D9064.htm
BANCO DA TERRA;04/02/1998;LEI COMPLEMENTAR Nº 93, DE 4 DE FEVEREIRO DE 1998.;Institui o Fundo de Terras e da Reforma Agrária - Banco da Terra - e dá outras providências.;LEI COMPLEMENTAR Nº 93;http://www.planalto.gov.br/ccivil_03/leis/lcp/Lcp93.htm
BANCO DA TERRA;25/11/2003;DECRETO Nº 4.892, DE 25 DE NOVEMBRO DE 2003.;Regulamenta a Lei Complementar nº 93, de 4 de fevereiro de 1998, que criou o Fundo de Terras e da Reforma Agrária, e dá outras providências.;DECRETO Nº 4.892;http://www.planalto.gov.br/ccivil_03/decreto/2003/D4892.htm
COMPRA E VENDA DE IMÓVEIS PARA O PNRA;30/11/1964;LEI Nº 4.504, DE 30 DE NOVEMBRO DE 1964.;Dispõe sobre o Estatuto da Terra, e dá outras providências Art. 17, 31;LEI Nº 4.504;http://www.planalto.gov.br/ccivil_03/leis/L4504.htm
COMPRA E VENDA DE IMÓVEIS PARA O PNRA;24/01/1992;DECRETO N° 433, DE 24 DE JANEIRO DE 1992.;Dispõe sobre a aquisição de imóveis rurais, para fins de reforma agrária, por meio de compra e venda.;DECRETO N° 433;http://www.planalto.gov.br/ccivil_03/decreto/D0433.htm
COMPRA E VENDA DE IMÓVEIS PARA O PNRA;25/02/1993;LEI Nº 8.629, DE 25 DE FEVEREIRO DE 1993.;Dispõe sobre os bens imóveis da União e dá outras providências. Art. 5º, § 7º;LEI Nº 8.629;http://www.planalto.gov.br/CCIVIL_03/LEIS/L8629.htm
COMPRA E VENDA DE IMÓVEIS PARA O PNRA;30/07/2015;INSTRUÇÃO NORMATIVA Nº 83, DE 30 DE JULHO DE 2015;Estabelece as diretrizes básicas para as ações de obtenção de imóveis rurais para fins de assentamento de trabalhadores rurais e dá outras providências. Art. 40 a 46;INSTRUÇÃO NORMATIVA Nº 83;http://www.incra.gov.br/sites/default/files/uploads/legislacao/instrucao-normativa/in_83_2015.pdf
EXPROPRIAÇÃO POR CULTIVO DE PSICOTRÓPICO/ IMÓVEL PRODUTO DE ILÍCITO;31/01/1988;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988.;Art. 243;CONSTITUIÇÃO DA REPÚBLICA FEDERATIVA DO BRASIL DE 1988.;http://www.planalto.gov.br/ccivil_03/Constituicao/Constituicao.htm
EXPROPRIAÇÃO POR CULTIVO DE PSICOTRÓPICO/ IMÓVEL PRODUTO DE ILÍCITO;26/11/1991;LEI Nº 8.257, DE 26 DE NOVEMBRO DE 1991;Dispõe sobre a expropriação das glebas nas quais se localizem culturas ilegais de plantas psicotrópicas e dá outras providências.;LEI Nº 8.257;http://www.planalto.gov.br/ccivil_03/Leis/L8257.htm
EXPROPRIAÇÃO POR CULTIVO DE PSICOTRÓPICO/ IMÓVEL PRODUTO DE ILÍCITO;23/08/2006;LEI Nº 11.343, DE 23 DE AGOSTO DE 2006;"Institui o Sistema Nacional de Políticas Públicas sobre Drogas - Sisnad; prescreve medidas para prevenção do uso indevido, atenção e reinserção social de usuários e dependentes de drogas; estabelece normas para repressão à produção não autorizada e ao tráfico ilícito de drogas; define crimes e dá outras providências.";LEI Nº 11.343;http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11343.htm
PLANO NACIONAL DE JUVENTUDE RURAL;03/05/2016;DECRETO Nº 8.736, DE 3 DE MAIO DE 2016;Institui o Plano Nacional de Juventude e Sucessão Rural.;DECRETO Nº 8.736;http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/D8736.htm
PROJETOS DE COLONIZAÇÃO;16/12/1943;DECRETO-LEI Nº 6.117, DE 16 DE DEZEMBRO DE 1943.;Regula a fundação dos núcleos coloniais, e dá outras providências.;DECRETO-LEI Nº 6.117;http://www2.camara.leg.br/legin/fed/declei/1940-1949/decreto-lei-6117-16-dezembro-1943-416166-publicacaooriginal-1-pe.html
PROJETOS DE COLONIZAÇÃO;30/11/1964;LEI Nº 4.504, DE 30 DE NOVEMBRO DE 1964.;Dispõe sobre o Estatuto da Terra, e dá outras providências. Art. 4º e 55;LEI Nº 4.504;http://www.planalto.gov.br/ccivil_03/leis/L4504.htm
PROJETOS DE COLONIZAÇÃO;31/03/1965;DECRETO Nº 55.891, DE 31 DE MARÇO DE 1965.;Regulamenta o Capítulo I do Título I e a Seção III do Capítulo IV do Título II da Lei nº 4.504, de 30 de novembro de 1964 - Estatuto da Terra. Art. 9º,;DECRETO Nº 55.891;http://www.planalto.gov.br/ccivil_03/decreto/1950-1969/D55891.htm
PROJETOS DE COLONIZAÇÃO;27/10/1966;DECRETO N° 59.428, DE 27 DE OUTUBRO DE 1966.;Regulamenta os Capítulos I e II do Título II, o Capítulo II do Título III, e os arts. 81,82,83,91,109,111,114,115 e 126 da Lei nº 4.504, de 30 de novembro de 1964, o art. 22 do Decreto-lei nº 22.239, de 19 de dezembro de 1932, e os arts. 9,10,11,12, 22 e 23 da Lei nº 4.947, de 6 de abril de 1966.;DECRETO N° 59.428.;http://www.planalto.gov.br/ccivil_03/decreto/antigos/d59428.htm
PROJETOS DE COLONIZAÇÃO;15/04/1966;DECRETO Nº 58.197, DE 15 DE ABRIL DE 1966.;Regulamenta a criação e funcionamento das Cooperativas Integrais de Reforma Agrária - CIRA - instituídas pelo art. 79 (Seção V do Capítulo III do Título da Lei nº 4.504, de 30 de novembro de 1964 - Estatuto da Terra.;DECRETO Nº 58.197;http://www2.camara.leg.br/legin/fed/decret/1960-1969/decreto-58197-15-abril-1966-399174-publicacaooriginal-1-pe.html
PROJETOS DE COLONIZAÇÃO;16/04/1971;DECRETO Nº 68.524, DE 16 DE ABRIL DE 1971.;Dispõe sobre a participação da iniciativa privada na implantação de projetos de colonização nas zonas prioritárias para a Reforma Agraria, nas áreas do Programa de Integração Nacional e nas terras devolutas da União na Amazônia Legal.;DECRETO Nº 68.524;http://www2.camara.leg.br/legin/fed/decret/1970-1979/decreto-68524-16-abril-1971-410240-publicacaooriginal-1-pe.html
PROGRAMA DE FORTALECIMENTO DA AGRICULTURA FAMILIAR- PRONAF;28/06/1996;DECRETO Nº 1.946, DE 28 DE JUNHO DE 1996.;Cria o Programa Nacional de Fortalecimento da Agricultura Familiar - PRONAF, e dá outras providências.;DECRETO Nº 1.946;http://www.planalto.gov.br/ccivil_03/decreto/D1946.htm
PROGRAMA NACIONAL DE EDUCAÇÃO NA REFORMA AGRÁRIA;30/11/1964;LEI Nº 4.504, DE 30 DE NOVEMBRO DE 1964.;Dispõe sobre o Estatuto da Terra, e dá outras providências.;LEI Nº 4.504;http://www.planalto.gov.br/ccivil_03/leis/L4504.htm
PROGRAMA NACIONAL DE EDUCAÇÃO NA REFORMA AGRÁRIA;16/06/2009;LEI Nº 11.947, DE 16 DE JUNHO DE 2009.;"Dispõe sobre o atendimento da alimentação escolar e do Programa Dinheiro Direto na Escola aos alunos da educação básica; altera as Leis nos 10.880, de 9 de junho de 2004, 11.273, de 6 de fevereiro de 2006, 11.507, de 20 de julho de 2007; revoga dispositivos da Medida Provisória no 2.178-36, de 24 de agosto de 2001, e a Lei no 8.913, de 12 de julho de 1994; e dá outras providências. Art. 33";LEI Nº 11.947;http://www.planalto.gov.br/ccivil_03/_Ato2007-2010/2009/Lei/L11947.htm
PROGRAMA NACIONAL DE EDUCAÇÃO NA REFORMA AGRÁRIA;04/11/2010;DECRETO Nº 7.352, DE 4 DE NOVEMBRO DE 2010.;Dispõe sobre a política de educação do campo e o Programa Nacional de Educação na Reforma Agrária - PRONERA.;DECRETO Nº 7.352;http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7352.htm
REASSENTAMENTO DE NÃO ÍNDIOS;04/10/2006;NORMA DE EXECUÇÃO Nº 01, DE 4 DE OUTUBRO DE 2006/INCRA.;Estabelece os procedimentos administrativos referentes ao Programa de Reassentamento de Ocupantes Não Índios de Terras Indígenas.;NORMA DE EXECUÇÃO Nº 01;http://www.incra.gov.br/sites/default/files/uploads/institucionall/legislacao--/atos-internos/normas/ne_01_041006.pdf
REASSENTAMENTO DE NÃO ÍNDIOS;27/10/2004;PORTARIA CONJUNTA N° 9, DE 27 DE OUTUBRO DE 2004.;Dispõe sobre a Regulamentação e Implantação do Programa de Reassentamento de Ocupantes Não-índios em Terras Indígenas.;PORTARIA CONJUNTA N° 9;https://www.diariodasleis.com.br/legislacao/federal/68839-dispue-sobre-a-regulamentauuo-e-implantauuo-do-programa-de-reassentamento-de-ocupantes-nuo-undios-em-terras-indugenas.html
